page_id,language,module_class,symbol,original_signature,purpose,used_in_task,verification_status,source_line,parameters_verbatim,returns_verbatim,kind,source_url
contents/reference/cpp/robot.md,C++,Robot,GetEndState,GetEndState() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取末端执行器状态信息,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,118,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `end_state` | `DualEndState&` | 输出参数，双末端执行器状态信息对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`end_state`参数包含末端执行器状态信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,GetWholeBodyStatus,GetWholeBodyStatus() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取机器人全身状态信息,NO; CANDIDATE_ONLY,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,250,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `whole_body_status` | `WholeBodyStatus&` | 输出参数，全身状态信息对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`whole_body_status`参数包含全身状态信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,GetMotionControlStatus,GetMotionControlStatus() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取末端控制状态信息,NO; CANDIDATE_ONLY,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,355,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `status` | `MotionControlStatus&` | 输出参数，末端控制状态对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`status`参数包含运动控制状态信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,GetChassisPowerState,GetChassisPowerState() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取底盘电源状态,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,453,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `chassis_power_state` | `ChassisPowerState&` | 底盘电源状态对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,GetChestPowerState,GetChestPowerState() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取胸部电源状态,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,638,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `chest_power_state` | `ChestPowerState&` | 输出参数，胸部电源状态对象 |,`GDKRes`，操作结果状态码。,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,JointControl,JointControl() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],关节控制接口（路径规划控制），执行到目标位置后，接口返回。,NO; CANDIDATE_ONLY,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,790,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `joint_control_req` | `const JointControlReq&` | 关节控制请求对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,MoveHeadJoint,MoveHeadJoint() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],头部关节位置规划控制接口，执行到目标位置后，接口返回。,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,910,"| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `positions` | `std::vector<double>&` | 头部关节位置列表, 按照""idx11_head_joint1"", ""idx12_head_joint2"", ""idx13_head_joint3""填写目标关节角| | `velocities` | `const std::vector<double>&` | 头部关节速度列表, 按照""idx11_head_joint1"", ""idx12_head_joint2"", ""idx13_head_joint3""填写目标关节速度|",`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,MoveWaistJoint,MoveWaistJoint() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],腰部关节位置规划控制接口，执行到目标位置后，接口返回。,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,963,"| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `positions` | `std::vector<double>&` | 腰部关节位置列表, 按照""idx01_body_joint1"", ""idx02_body_joint2"", ""idx03_body_joint3"", ""idx04_body_joint4"", ""idx05_body_joint5""填写目标关节角| | `velocities` | `const std::vector<double>&` | 腰部关节速度列表, 按照""idx01_body_joint1"", ""idx02_body_joint2"", ""idx03_body_joint3"", ""idx04_body_joint4"", ""idx05_body_joint5""填写目标关节速度|",`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,MoveArmJoint,MoveArmJoint() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],手臂关节位置规划控制接口，执行到目标位置后，接口返回。,NO; CANDIDATE_ONLY,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,1016,"| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `positions` | `std::vector<double>&` | 手臂关节位置列表, 按照""idx21_arm_l_joint1"", ""idx22_arm_l_joint2"", ""idx23_arm_l_joint3"", ""idx24_arm_l_joint4"", ""idx25_arm_l_joint5"", ""idx26_arm_l_joint6"", ""idx27_arm_l_joint7"", ""idx61_arm_r_joint1"", ""idx62_arm_r_joint2"", ""idx63_arm_r_joint3"", ""idx64_arm_r_joint4"", ""idx65_arm_r_joint5"", ""idx66_arm_r_joint6"", ""idx67_arm_r_joint7""填写目标关节角 | | `velocities` | `const std::vector<double>&` | 手臂关节速度列表, 按照""idx21_arm_l_joint1"", ""idx22_arm_l_joint2"", ""idx23_arm_l_joint3"", ""idx24_arm_l_joint4"", ""idx25_arm_l_joint5"", ""idx26_arm_l_joint6"", ""idx27_arm_l_joint7"", ""idx61_arm_r_joint1"", ""idx62_arm_r_joint2"", ""idx63_arm_r_joint3"", ""idx64_arm_r_joint4"", ""idx65_arm_r_joint5"", ""idx66_arm_r_joint6"", ""idx67_arm_r_joint7""填写目标关节速度 | | `control_group` | `const int` | 控制组，0表示控制左臂，1表示控制右臂，2表示控制双臂 |",`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,JointServoControl,JointServoControl() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],关节位置伺服控制接口，需要以100hz的控制频率进行控制，支持正常模式和低延时模式，默认使用正常模式。,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,1078,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `joint_servo_control_req` | `const JointServoControlReq&` | 关节位置伺服请求对象 | | `enable_low_latency` | `bool` | 是否启用低延时模式，默认为`false` ｜,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,MoveHeadJointServo,MoveHeadJointServo() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],头部关节位置伺服控制接口，需要以100hz的控制频率进行控制，支持正常模式和低延时模式，默认使用正常模式。,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,1647,"| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `positions` | `const std::vector<double>&` | 头部关节位置列表（弧度），按照""idx11_head_joint1"", ""idx12_head_joint2"", ""idx13_head_joint3""顺序 | | `control_period` | `const double` | 控制周期（秒），建议比控制频率稍大 | | `enable_low_latency` | `const bool` | 是否启用低延时模式，默认为`false` | **参数说明**： - `positions` 长度必须为3 - `positions` 中的值必须在对应关节的限位范围内（见下方关节限位值说明），否则返回 `ErrorCode::kInvalidInput` - `control_period` 表示控制周期，单位为秒，建议比控制频率稍大 - `enable_low_latency` 用于选择控制通道，低延时模式适用于对实时性要求更高的场景",`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,MoveWaistJointServo,MoveWaistJointServo() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],腰部关节位置伺服控制接口，需要以100hz的控制频率进行控制，支持正常模式和低延时模式，默认使用正常模式。,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,1860,"| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `positions` | `const std::vector<double>&` | 腰部关节位置列表（弧度），按照""idx01_body_joint1"", ""idx02_body_joint2"", ""idx03_body_joint3"", ""idx04_body_joint4"", ""idx05_body_joint5""顺序 | | `control_period` | `const double` | 控制周期（秒），建议比控制频率稍大 | | `enable_low_latency` | `const bool` | 是否启用低延时模式，默认为`false` | **参数说明**： - `positions` 的长度必须为5 - `positions` 中的值必须在对应关节的限位范围内（见下方关节限位值说明），否则返回 `ErrorCode::kInvalidInput` - `control_period` 表示控制周期，单位为秒，建议比控制频率稍大 - `enable_low_latency` 用于选择控制通道，低延时模式适用于对实时性要求更高的场景",`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,MoveArmJointServo,MoveArmJointServo() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],手臂关节位置伺服控制接口，需要以100hz的控制频率进行控制，支持正常模式和低延时模式，默认使用正常模式。,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,2079,"| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `positions` | `const std::vector<double>&` | 手臂关节位置列表（弧度），按照""idx21_arm_l_joint1"", ""idx22_arm_l_joint2"", ""idx23_arm_l_joint3"", ""idx24_arm_l_joint4"", ""idx25_arm_l_joint5"", ""idx26_arm_l_joint6"", ""idx27_arm_l_joint7"", ""idx61_arm_r_joint1"", ""idx62_arm_r_joint2"", ""idx63_arm_r_joint3"", ""idx64_arm_r_joint4"", ""idx65_arm_r_joint5"", ""idx66_arm_r_joint6"", ""idx67_arm_r_joint7""顺序 | | `control_period` | `const double` | 控制周期（秒），建议比控制频率稍大 | | `control_group` | `const int` | 控制组，0表示控制左臂，1表示控制右臂，2表示控制双臂 | | `enable_low_latency` | `const bool` | 是否启用低延时模式，默认为`false` | **参数说明**： - `positions` 的长度为7(左臂或右臂)或14(双臂) - `positions` 中的值必须在对应关节的限位范围内（见下方关节限位值说明），否则返回 `ErrorCode::kInvalidInput` - `control_period` 表示控制周期，单位为秒，建议比控制频率稍大 - `control_group` 表示控制组，0表示控制左臂，1表示控制右臂，2表示控制双臂 - `enable_low_latency` 用于选择控制通道，低延时模式适用于对实时性要求更高的场景",`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,EndEffectorPoseControl,EndEffectorPoseControl() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],末端执行器位姿控制接口,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,2316,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `end_pose` | `const EndEffectorPose&` | 末端执行器位姿控制对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,MoveEEPos,MoveEEPos() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],控制末端执行器位置,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,2583,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `joint_states` | `const JointStates&` | 关节状态控制参数 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,JointStates,struct JointStates {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,36,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,JointState,struct JointState {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,58,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,DualEndState,struct DualEndState {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,139,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,EndState,struct EndState {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,155,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,MotorState,struct MotorState {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,179,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,WholeBodyStatus,struct WholeBodyStatus {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,284,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,MotionControlStatus,struct MotionControlStatus {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,391,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,ChassisPowerState,struct ChassisPowerState {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,502,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,BatteryState,struct BatteryState {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,559,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,ChestPowerState,struct ChestPowerState {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,695,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,JointControlReq,struct JointControlReq {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,815,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,JointServoControlReq,struct JointServoControlReq {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,1103,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,JointServoControlController,class JointServoControlController {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,1226,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,HeadJointServoController,class HeadJointServoController {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,1698,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,WaistJointServoController,class WaistJointServoController {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,1913,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,ArmJointServoController,class ArmJointServoController {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,2143,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,EndEffectorPose,struct EndEffectorPose {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,2340,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/robot.md,C++,Robot,EndEffectorController,class EndEffectorController {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,2403,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/robot.md
contents/reference/cpp/pnc.md,C++,Pnc,GetTaskState,GetTaskState() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取当前任务状态,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,13,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `task_state` | `PNCTaskState&` | 输出参数，任务状态信息对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`task_state`参数包含任务状态信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/pnc.md
contents/reference/cpp/pnc.md,C++,Pnc,NormalNavi,NormalNavi() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],"执行正常导航到指定目标点, 执行之前需要在G02 Pad上进行重定位",NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,80,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `navi_req` | `const NaviReq&` | 导航请求对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/pnc.md
contents/reference/cpp/pnc.md,C++,Pnc,HighPrecisionNavi,HighPrecisionNavi() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],"执行高精度导航到指定目标点, 执行之前需要在G02 Pad上进行重定位",NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,158,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `navi_req` | `const NaviReq&` | 导航请求对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/pnc.md
contents/reference/cpp/pnc.md,C++,Pnc,RelativeMove,RelativeMove() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],"执行小范围平移, 简单停障，无避障，执行之前需要在G02 Pad上进行重定位",NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,202,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `navi_req` | `const NaviReq&` | 导航请求对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/pnc.md
contents/reference/cpp/pnc.md,C++,Pnc,CancelTask,CancelTask() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],取消指定ID的导航任务,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,246,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `task_id` | `uint32_t` | 要取消的任务ID |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/pnc.md
contents/reference/cpp/pnc.md,C++,Pnc,PauseTask,PauseTask() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],暂停指定ID的导航任务,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,286,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `task_id` | `uint32_t` | 要暂停的任务ID |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/pnc.md
contents/reference/cpp/pnc.md,C++,Pnc,ResumeTask,ResumeTask() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],恢复指定ID的导航任务,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,328,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `task_id` | `uint32_t` | 要恢复的任务ID |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/pnc.md
contents/reference/cpp/pnc.md,C++,Pnc,RequestChassisControl,RequestChassisControl() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],请求底盘控制权限，用于远程控制模式,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,370,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `control_mode` | `int32_t` | 控制请求：0 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/pnc.md
contents/reference/cpp/pnc.md,C++,Pnc,MoveChassis,MoveChassis() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],移动底盘，用于远程控制模式下的底盘运动控制,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,422,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `twist` | `const Twist&` | 速度指令对象，包含线速度和角速度 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/pnc.md
contents/reference/cpp/slam.md,C++,Slam,GetSlamState,GetSlamState() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取SLAM系统当前状态,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,13,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `state` | `uint32_t&` | 输出参数，SLAM状态码 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`state`参数包含SLAM状态信息 （1：开始建图 2：停止建图 0：取消建图）,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/slam.md
contents/reference/cpp/slam.md,C++,Slam,StartMapping,StartMapping() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],开始建图,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,63,无,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/slam.md
contents/reference/cpp/slam.md,C++,Slam,StopMapping,StopMapping() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],停止且保存建图,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,118,无,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/slam.md
contents/reference/cpp/slam.md,C++,Slam,CancelMapping,CancelMapping() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],取消建图,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,173,无,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/slam.md
contents/reference/cpp/slam.md,C++,Slam,GetOdomInfo,GetOdomInfo() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取里程计信息,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,228,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `odom_info` | `OdomInfo&` | 输出参数，里程计信息对象 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`odom_info`参数包含里程计信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/slam.md
contents/reference/cpp/slam.md,C++,Slam,RecordSpecLoc,RecordSpecLoc() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],记录当前位置为特定位置,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,402,无,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/slam.md
contents/reference/cpp/slam.md,C++,Slam,GetCurrPose,GetCurrPose() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取机器人当前位置,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,447,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `pose` | `Pose&` | 输出参数，机器人当前位姿 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`pose`参数包含机器人当前位姿,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/slam.md
contents/reference/cpp/slam.md,C++,Slam,OdomInfo,struct OdomInfo {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,258,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/slam.md
contents/reference/cpp/slam.md,C++,Slam,PoseWithCovariance,struct PoseWithCovariance {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,280,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/slam.md
contents/reference/cpp/slam.md,C++,Slam,TwistWithCovariance,struct TwistWithCovariance {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,294,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/slam.md
contents/reference/cpp/slam.md,C++,Slam,Pose,struct Pose {,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,308,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/slam.md
contents/reference/cpp/slam.md,C++,Slam,Twist,struct Twist {minear{,Supporting documented type; see complete local source definition,NO,DOCUMENTED_TYPE; SDK_UNVERIFIED,339,See source member definition,N/A,type,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/slam.md
contents/reference/cpp/map.md,C++,Map,GetCurrMap,GetCurrMap() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取当前使用的地图信息,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,13,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `map_name` | `MapName&` | 输出参数，当前地图名称信息 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`map_name`参数包含当前地图信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/map.md
contents/reference/cpp/map.md,C++,Map,GetAllMap,GetAllMap() [heading; full declaration NOT DOCUMENTED; SDK UNVERIFIED],获取所有可用地图列表,NO,DOCUMENTED_PARAMETERS; SDK_UNVERIFIED,76,| 参数名 | 类型 | 描述 | | :--- | :--- | :--- | | `map_names` | `std::vector<MapName>&` | 输出参数，地图名称列表 |,`GDKRes`，操作结果状态码。成功时返回`GDKRes::kSuccess`，`map_names`参数包含所有地图信息,method,https://support.agibot.com/?gdk_version=2.6.3#contents/reference/cpp/map.md
